2025-02-01 03:40:30:665 950 sec: 891 operations; 1.3 current ops/sec; est completion in 2 hours 41 minutes [SCAN: Count=13, Max=2353151, Min=2968, Avg=749784.54, 90=2030591, 99=2353151, 99.9=2353151, 99.99=2353151] 
2025-02-01 03:40:40:665 960 sec: 897 operations; 0.6 current ops/sec; est completion in 2 hours 42 minutes [SCAN: Count=6, Max=2338815, Min=583680, Avg=1599232, 90=2170879, 99=2338815, 99.9=2338815, 99.99=2338815] 
2025-02-01 03:40:50:665 970 sec: 908 operations; 1.1 current ops/sec; est completion in 2 hours 41 minutes [SCAN: Count=11, Max=1939455, Min=11776, Avg=1033646.91, 90=1799167, 99=1939455, 99.9=1939455, 99.99=1939455] 
2025-02-01 03:41:00:665 980 sec: 923 operations; 1.5 current ops/sec; est completion in 2 hours 40 minutes [SCAN: Count=15, Max=2273279, Min=4196, Avg=667639.87, 90=1893375, 99=2273279, 99.9=2273279, 99.99=2273279] 
2025-02-01 03:41:10:665 990 sec: 939 operations; 1.6 current ops/sec; est completion in 2 hours 39 minutes [SCAN: Count=16, Max=2138111, Min=56992, Avg=566817, 90=1052671, 99=2138111, 99.9=2138111, 99.99=2138111] 
2025-02-01 03:41:20:665 1000 sec: 947 operations; 0.8 current ops/sec; est completion in 2 hours 39 minutes [SCAN: Count=8, Max=2107391, Min=20592, Avg=1109907, 90=2030591, 99=2107391, 99.9=2107391, 99.99=2107391] 
2025-02-01 03:41:30:665 1010 sec: 956 operations; 0.9 current ops/sec; est completion in 2 hours 39 minutes [SCAN: Count=9, Max=2349055, Min=12976, Avg=1213275.11, 90=2224127, 99=2349055, 99.9=2349055, 99.99=2349055] 
2025-02-01 03:41:40:665 1020 sec: 966 operations; 1 current ops/sec; est completion in 2 hours 39 minutes [SCAN: Count=10, Max=2054143, Min=7860, Avg=961865, 90=1991679, 99=2054143, 99.9=2054143, 99.99=2054143] 
2025-02-01 03:41:50:665 1030 sec: 977 operations; 1.1 current ops/sec; est completion in 2 hours 38 minutes [SCAN: Count=11, Max=2076671, Min=15072, Avg=1042929.82, 90=1876991, 99=2076671, 99.9=2076671, 99.99=2076671] 
2025-02-01 03:42:00:665 1040 sec: 989 operations; 1.2 current ops/sec; est completion in 2 hours 37 minutes [SCAN: Count=12, Max=1485823, Min=4532, Avg=640324.5, 90=1231871, 99=1485823, 99.9=1485823, 99.99=1485823] 
2025-02-01 03:42:10:665 1050 sec: 1000 operations; 1.1 current ops/sec; est completion in 2 hours 37 minutes [SCAN: Count=11, Max=2537471, Min=1550, Avg=1001149.64, 90=2340863, 99=2537471, 99.9=2537471, 99.99=2537471] 
