2025-02-01 02:52:08:537 870 sec: 890 operations; 1.2 current ops/sec; est completion in 2 hours 28 minutes [SCAN: Count=12, Max=2150399, Min=19680, Avg=802910, 90=2010111, 99=2150399, 99.9=2150399, 99.99=2150399] 
2025-02-01 02:52:18:537 880 sec: 907 operations; 1.7 current ops/sec; est completion in 2 hours 27 minutes [SCAN: Count=17, Max=2205695, Min=10176, Avg=575233.65, 90=988671, 99=2205695, 99.9=2205695, 99.99=2205695] 
2025-02-01 02:52:28:537 890 sec: 923 operations; 1.6 current ops/sec; est completion in 2 hours 25 minutes [SCAN: Count=16, Max=2779135, Min=2280, Avg=593250.69, 90=1568767, 99=2779135, 99.9=2779135, 99.99=2779135] 
2025-02-01 02:52:38:537 900 sec: 940 operations; 1.7 current ops/sec; est completion in 2 hours 24 minutes [SCAN: Count=17, Max=2758655, Min=2862, Avg=631026.18, 90=1248255, 99=2758655, 99.9=2758655, 99.99=2758655] 
2025-02-01 02:52:48:537 910 sec: 956 operations; 1.6 current ops/sec; est completion in 2 hours 23 minutes [SCAN: Count=16, Max=1915903, Min=9400, Avg=571195.75, 90=1287167, 99=1915903, 99.9=1915903, 99.99=1915903] 
2025-02-01 02:52:58:537 920 sec: 969 operations; 1.3 current ops/sec; est completion in 2 hours 22 minutes [SCAN: Count=13, Max=2353151, Min=2978, Avg=821269.15, 90=1934335, 99=2353151, 99.9=2353151, 99.99=2353151] 
2025-02-01 02:53:08:537 930 sec: 983 operations; 1.4 current ops/sec; est completion in 2 hours 22 minutes [SCAN: Count=14, Max=1771519, Min=4392, Avg=594010.86, 90=1186815, 99=1771519, 99.9=1771519, 99.99=1771519] 
2025-02-01 02:53:18:537 940 sec: 996 operations; 1.3 current ops/sec; est completion in 2 hours 21 minutes [SCAN: Count=13, Max=2775039, Min=6772, Avg=885384.15, 90=2672639, 99=2775039, 99.9=2775039, 99.99=2775039] 
2025-02-01 02:53:28:537 950 sec: 1008 operations; 1.2 current ops/sec; est completion in 2 hours 21 minutes [SCAN: Count=12, Max=2164735, Min=15432, Avg=911721, 90=2099199, 99=2164735, 99.9=2164735, 99.99=2164735] 
2025-02-01 02:53:38:537 960 sec: 1019 operations; 1.1 current ops/sec; est completion in 2 hours 21 minutes [SCAN: Count=11, Max=2136063, Min=19872, Avg=844843.64, 90=1798143, 99=2136063, 99.9=2136063, 99.99=2136063] 
2025-02-01 02:53:48:537 970 sec: 1038 operations; 1.9 current ops/sec; est completion in 2 hours 19 minutes [SCAN: Count=19, Max=2396159, Min=10504, Avg=554157.89, 90=1600511, 99=2396159, 99.9=2396159, 99.99=2396159] 
2025-02-01 02:53:58:537 980 sec: 1048 operations; 1 current ops/sec; est completion in 2 hours 19 minutes [SCAN: Count=10, Max=2496511, Min=2526, Avg=921961.5, 90=1547263, 99=2496511, 99.9=2496511, 99.99=2496511] 
2025-02-01 02:54:08:537 990 sec: 1056 operations; 0.8 current ops/sec; est completion in 2 hours 19 minutes [SCAN: Count=8, Max=2646015, Min=11328, Avg=1320119.5, 90=2230271, 99=2646015, 99.9=2646015, 99.99=2646015] 
2025-02-01 02:54:18:537 1000 sec: 1067 operations; 1.1 current ops/sec; est completion in 2 hours 19 minutes [SCAN: Count=11, Max=1925119, Min=24112, Avg=867963.64, 90=1689599, 99=1925119, 99.9=1925119, 99.99=1925119] 
2025-02-01 02:54:28:537 1010 sec: 1082 operations; 1.5 current ops/sec; est completion in 2 hours 18 minutes [SCAN: Count=15, Max=2656255, Min=6648, Avg=695307.87, 90=2549759, 99=2656255, 99.9=2656255, 99.99=2656255] 
2025-02-01 02:54:38:537 1020 sec: 1096 operations; 1.4 current ops/sec; est completion in 2 hours 18 minutes [SCAN: Count=14, Max=2063359, Min=2680, Avg=711433.93, 90=1928191, 99=2063359, 99.9=2063359, 99.99=2063359] 
2025-02-01 02:54:48:537 1030 sec: 1106 operations; 1 current ops/sec; est completion in 2 hours 18 minutes [SCAN: Count=10, Max=1977343, Min=10136, Avg=938790.8, 90=1605631, 99=1977343, 99.9=1977343, 99.99=1977343] 
2025-02-01 02:54:58:537 1040 sec: 1120 operations; 1.4 current ops/sec; est completion in 2 hours 17 minutes [SCAN: Count=14, Max=2066431, Min=6764, Avg=708267.29, 90=1866751, 99=2066431, 99.9=2066431, 99.99=2066431] 
2025-02-01 02:55:08:537 1050 sec: 1130 operations; 1 current ops/sec; est completion in 2 hours 17 minutes [SCAN: Count=10, Max=2361343, Min=23424, Avg=1112036, 90=1775615, 99=2361343, 99.9=2361343, 99.99=2361343] 
2025-02-01 02:55:18:537 1060 sec: 1149 operations; 1.9 current ops/sec; est completion in 2 hours 16 minutes [SCAN: Count=19, Max=1699839, Min=1541, Avg=446957.11, 90=1254399, 99=1699839, 99.9=1699839, 99.99=1699839] 
2025-02-01 02:55:28:537 1070 sec: 1156 operations; 0.7 current ops/sec; est completion in 2 hours 16 minutes [SCAN: Count=7, Max=2220031, Min=11720, Avg=1555229.14, 90=2119679, 99=2220031, 99.9=2220031, 99.99=2220031] 
